read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
read380,128,1,1,108,108,108,108,108,0,1.0,mapped_high
read381,129,1,1,108,108,108,108,108,0,1.0,mapped_high
read382,130,1,1,108,108,108,108,108,0,1.0,mapped_high
read383,131,1,1,108,108,108,108,108,0,1.0,mapped_high
read384,132,1,1,108,108,108,108,108,0,1.0,mapped_high
read385,133,1,1,108,108,108,108,108,0,1.0,mapped_high
read386,134,1,1,108,108,108,108,108,0,1.0,mapped_high
read387,135,1,1,108,108,108,108,108,0,1.0,mapped_high
read388,136,1,1,108,108,108,108,108,0,1.0,mapped_high
read389,137,1,1,108,108,108,108,108,0,1.0,mapped_high
read390,138,1,1,108,108,108,108,108,0,1.0,mapped_high
read391,139,1,1,108,108,108,108,108,0,1.0,mapped_high
read392,140,1,1,108,108,108,108,108,0,1.0,mapped_high
read393,141,1,1,108,108,108,108,108,0,1.0,mapped_high
read394,142,1,1,108,108,108,108,108,0,1.0,mapped_high
read395,143,1,1,108,108,108,108,108,0,1.0,mapped_high
read396,144,1,1,108,108,108,108,108,0,1.0,mapped_high
read397,145,1,1,108,108,108,108,108,0,1.0,mapped_high
read398,146,1,1,108,108,108,108,108,0,1.0,mapped_high
read399,147,1,1,108,108,108,108,108,0,1.0,mapped_high
read400,148,1,1,108,108,108,108,108,0,1.0,mapped_high
read801,318,1,1,108,108,108,108,108,0,1.0,mapped_high
read802,319,1,1,108,108,108,108,108,0,1.0,mapped_high
read803,320,1,1,108,108,108,108,108,0,1.0,mapped_high
read804,321,1,1,108,108,108,108,108,0,1.0,mapped_high
read805,322,1,1,108,108,108,108,108,0,1.0,mapped_high
read806,323,1,1,108,108,108,108,108,0,1.0,mapped_high
read807,324,1,1,108,108,108,108,108,0,1.0,mapped_high
read808,325,1,1,108,108,108,108,108,0,1.0,mapped_high
read809,326,1,1,108,108,108,108,108,0,1.0,mapped_high
read810,327,1,1,108,108,108,108,108,0,1.0,mapped_high
read811,329,1,1,108,108,108,108,108,0,1.0,mapped_high
read812,330,1,1,108,108,108,108,108,0,1.0,mapped_high
read813,331,1,1,108,108,108,108,108,0,1.0,mapped_high
read814,332,1,1,108,108,108,108,108,0,1.0,mapped_high
read815,333,1,1,108,108,108,108,108,0,1.0,mapped_high
read816,334,1,1,108,108,108,108,108,0,1.0,mapped_high
read817,335,1,1,108,108,108,108,108,0,1.0,mapped_high
read818,336,1,1,108,108,108,108,108,0,1.0,mapped_high
read819,337,1,1,108,108,108,108,108,0,1.0,mapped_high
read820,338,1,1,108,108,108,108,108,0,1.0,mapped_high
read821,339,1,1,108,108,108,108,108,0,1.0,mapped_high
read822,340,1,1,108,108,108,108,108,0,1.0,mapped_high
read823,341,1,1,108,108,108,108,108,0,1.0,mapped_high
read824,342,1,1,108,108,108,108,108,0,1.0,mapped_high
read825,343,1,1,108,108,108,108,108,0,1.0,mapped_high
read826,344,1,1,108,108,108,108,108,0,1.0,mapped_high
read827,345,1,1,108,108,108,108,108,0,1.0,mapped_high
read828,346,1,1,108,108,108,108,108,0,1.0,mapped_high
read829,347,1,1,108,108,108,108,108,0,1.0,mapped_high
read830,348,1,1,108,108,108,108,108,0,1.0,mapped_high
read831,349,1,1,108,108,108,108,108,0,1.0,mapped_high
read832,350,1,1,108,108,108,108,108,0,1.0,mapped_high
read833,351,1,1,108,108,108,108,108,0,1.0,mapped_high
read834,352,1,1,108,108,108,108,108,0,1.0,mapped_high
read835,353,1,1,108,108,108,108,108,0,1.0,mapped_high
read836,354,1,1,108,108,108,108,108,0,1.0,mapped_high
read837,355,1,1,108,108,108,108,108,0,1.0,mapped_high
read838,356,1,1,108,108,108,108,108,0,1.0,mapped_high
read839,357,1,1,108,108,108,108,108,0,1.0,mapped_high
read840,358,1,1,108,108,108,108,108,0,1.0,mapped_high
read841,359,1,1,108,108,108,108,108,0,1.0,mapped_high
read842,360,1,1,108,108,108,108,108,0,1.0,mapped_high
read843,361,1,1,108,108,108,108,108,0,1.0,mapped_high
read844,362,1,1,108,108,108,108,108,0,1.0,mapped_high
read845,363,1,1,108,108,108,108,108,0,1.0,mapped_high
read846,364,1,1,108,108,108,108,108,0,1.0,mapped_high
read847,365,1,1,108,108,108,108,108,0,1.0,mapped_high
read848,366,1,1,108,108,108,108,108,0,1.0,mapped_high
read849,367,1,1,108,108,108,108,108,0,1.0,mapped_high
read850,368,1,1,108,108,108,108,108,0,1.0,mapped_high
read851,369,1,1,108,108,108,108,108,0,1.0,mapped_high
read852,370,1,1,108,108,108,108,108,0,1.0,mapped_high
read853,371,1,1,108,108,108,108,108,0,1.0,mapped_high
read854,372,1,1,108,108,108,108,108,0,1.0,mapped_high
read855,373,1,1,108,108,108,108,108,0,1.0,mapped_high
read856,374,1,1,108,108,108,108,108,0,1.0,mapped_high
read857,375,1,1,108,108,108,108,108,0,1.0,mapped_high
read858,376,1,1,108,108,108,108,108,0,1.0,mapped_high
read859,377,1,1,108,108,108,108,108,0,1.0,mapped_high
read860,378,1,1,108,108,108,108,108,0,1.0,mapped_high
read861,379,1,1,108,108,108,108,108,0,1.0,mapped_high
read862,380,1,1,108,108,108,108,108,0,1.0,mapped_high
read863,381,1,1,108,108,108,108,108,0,1.0,mapped_high
read864,382,1,1,108,108,108,108,108,0,1.0,mapped_high
read865,383,1,1,108,108,108,108,108,0,1.0,mapped_high
read866,384,1,1,108,108,108,108,108,0,1.0,mapped_high
read867,385,1,1,108,108,108,108,108,0,1.0,mapped_high
read868,386,1,1,108,108,108,108,108,0,1.0,mapped_high
read869,387,1,1,108,108,108,108,108,0,1.0,mapped_high
read870,388,1,1,108,108,108,108,108,0,1.0,mapped_high
read871,389,1,1,108,108,108,108,108,0,1.0,mapped_high
read872,390,1,1,108,108,108,108,108,0,1.0,mapped_high
read873,391,1,1,108,108,108,108,108,0,1.0,mapped_high
read874,392,1,1,108,108,108,108,108,0,1.0,mapped_high
read875,393,1,1,108,108,108,108,108,0,1.0,mapped_high
read876,394,1,1,108,108,108,108,108,0,1.0,mapped_high
read877,395,1,1,108,108,108,108,108,0,1.0,mapped_high
read878,396,1,1,108,108,108,108,108,0,1.0,mapped_high
read879,397,1,1,108,108,108,108,108,0,1.0,mapped_high
read880,398,1,1,108,108,108,108,108,0,1.0,mapped_high
read881,399,1,1,108,108,108,108,108,0,1.0,mapped_high
read882,400,1,1,108,108,108,108,108,0,1.0,mapped_high
read883,401,1,1,108,108,108,108,108,0,1.0,mapped_high
read884,402,1,1,108,108,108,108,108,0,1.0,mapped_high
read885,403,1,1,108,108,108,108,108,0,1.0,mapped_high
read886,404,1,1,108,108,108,108,108,0,1.0,mapped_high
read887,405,1,1,108,108,108,108,108,0,1.0,mapped_high
read888,406,1,1,108,108,108,108,108,0,1.0,mapped_high
read889,407,1,1,108,108,108,108,108,0,1.0,mapped_high
read890,408,1,1,108,108,108,108,108,0,1.0,mapped_high
read891,409,1,1,108,108,108,108,108,0,1.0,mapped_high
read892,410,1,1,108,108,108,108,108,0,1.0,mapped_high
read893,411,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read894,412,1,1,108,108,108,108,108,0,1.0,mapped_high
read895,413,1,1,108,108,108,108,108,0,1.0,mapped_high
read896,414,1,1,108,108,108,108,108,0,1.0,mapped_high
read897,415,1,1,108,108,108,108,108,0,1.0,mapped_high
read898,416,1,1,108,108,108,108,108,0,1.0,mapped_high
read899,417,1,1,108,108,108,108,108,0,1.0,mapped_high
read900,418,1,1,108,108,108,108,108,0,1.0,mapped_high
read901,419,1,1,108,108,108,108,108,0,1.0,mapped_high
read902,420,1,1,108,108,108,108,108,0,1.0,mapped_high
read903,421,1,1,108,108,108,108,108,0,1.0,mapped_high
read904,422,1,1,108,108,108,108,108,0,1.0,mapped_high
read905,423,1,1,108,108,108,108,108,0,1.0,mapped_high
read906,424,1,1,108,108,108,108,108,0,1.0,mapped_high
read907,425,1,1,108,108,108,108,108,0,1.0,mapped_high
read908,426,1,1,108,108,108,108,108,0,1.0,mapped_high
read909,427,1,1,108,108,108,108,108,0,1.0,mapped_high
read910,428,1,1,108,108,108,108,108,0,1.0,mapped_high
read911,429,1,1,108,108,108,108,108,0,1.0,mapped_high
