read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
read161,650,1,1,108,108,108,108,108,0,1.0,mapped_high
read162,651,1,1,108,108,108,108,108,0,1.0,mapped_high
read163,652,1,1,108,108,108,108,108,0,1.0,mapped_high
read164,653,1,1,108,108,108,108,108,0,1.0,mapped_high
read165,654,1,1,108,108,108,108,108,0,1.0,mapped_high
read166,655,1,1,108,108,108,108,108,0,1.0,mapped_high
read167,656,1,1,108,108,108,108,108,0,1.0,mapped_high
read168,657,1,1,108,108,108,108,108,0,1.0,mapped_high
read169,658,1,1,108,108,108,108,108,0,1.0,mapped_high
read170,659,1,1,108,108,108,108,108,0,1.0,mapped_high
read171,660,1,1,108,108,108,108,108,0,1.0,mapped_high
read172,662,1,1,108,108,108,108,108,0,1.0,mapped_high
read173,663,1,1,108,108,108,108,108,0,1.0,mapped_high
read174,664,1,1,108,108,108,108,108,0,1.0,mapped_high
read175,665,1,1,108,108,108,108,108,0,1.0,mapped_high
read176,667,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read177,668,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read178,669,1,1,108,108,108,108,108,0,1.0,mapped_high
read179,670,1,1,108,108,108,108,108,0,1.0,mapped_high
read180,671,1,1,108,108,108,108,108,0,1.0,mapped_high
read181,672,1,1,108,108,108,108,108,0,1.0,mapped_high
read182,673,1,1,108,108,108,108,108,0,1.0,mapped_high
read183,674,1,1,108,108,108,108,108,0,1.0,mapped_high
read184,675,1,1,108,108,100,100,100,8,0.9259259259259259,mapped_high
read185,676,1,1,108,108,108,108,108,0,1.0,mapped_high
read186,678,1,1,108,108,108,108,108,0,1.0,mapped_high
read187,679,1,1,108,108,108,108,108,0,1.0,mapped_high
read188,680,1,1,108,108,108,108,108,0,1.0,mapped_high
read189,682,1,1,108,108,108,108,108,0,1.0,mapped_high
read190,683,1,1,108,108,108,108,108,0,1.0,mapped_high
read191,684,1,1,108,108,108,108,108,0,1.0,mapped_high
read192,685,1,1,108,108,108,108,108,0,1.0,mapped_high
read193,686,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read194,687,1,1,108,108,108,108,108,0,1.0,mapped_high
read195,688,1,1,108,108,108,108,108,0,1.0,mapped_high
read196,689,1,1,108,108,108,108,108,0,1.0,mapped_high
read197,690,1,1,108,108,108,108,108,0,1.0,mapped_high
read198,691,1,1,108,108,108,108,108,0,1.0,mapped_high
read199,692,1,1,108,108,108,108,108,0,1.0,mapped_high
read200,693,1,1,108,108,108,108,108,0,1.0,mapped_high
read801,10,1,1,108,108,108,108,108,0,1.0,mapped_high
read802,11,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read803,12,1,1,108,108,108,108,108,0,1.0,mapped_high
read804,13,1,1,108,108,108,108,108,0,1.0,mapped_high
read805,15,1,1,108,108,108,108,108,0,1.0,mapped_high
read806,16,1,1,108,108,108,108,108,0,1.0,mapped_high
read807,20,1,1,108,108,108,108,108,0,1.0,mapped_high
read808,21,1,1,108,108,108,108,108,0,1.0,mapped_high
read809,22,1,1,108,108,108,108,108,0,1.0,mapped_high
read810,26,1,1,108,108,108,108,108,0,1.0,mapped_high
read811,28,1,1,108,108,108,108,108,0,1.0,mapped_high
read812,29,1,1,108,108,108,108,108,0,1.0,mapped_high
read813,30,1,1,108,108,108,108,108,0,1.0,mapped_high
read814,31,1,1,108,108,108,108,108,0,1.0,mapped_high
read815,32,1,1,108,108,108,108,108,0,1.0,mapped_high
read816,33,1,1,108,108,108,108,108,2,0.9814814814814815,mapped_high
read817,34,1,1,108,108,108,108,108,0,1.0,mapped_high
read818,35,1,1,108,108,108,108,108,0,1.0,mapped_high
read819,36,1,1,108,108,108,108,108,0,1.0,mapped_high
read820,37,1,1,108,108,108,108,108,0,1.0,mapped_high
read821,38,1,1,108,108,108,108,108,0,1.0,mapped_high
read822,40,1,1,108,108,108,108,108,0,1.0,mapped_high
read823,42,1,1,108,108,108,108,108,0,1.0,mapped_high
read824,43,1,1,108,108,108,108,108,0,1.0,mapped_high
read825,44,1,1,108,108,108,108,108,0,1.0,mapped_high
read826,46,1,1,108,108,108,108,108,0,1.0,mapped_high
read827,47,1,1,108,108,108,108,108,0,1.0,mapped_high
read828,50,1,1,108,108,108,108,108,0,1.0,mapped_high
read829,51,1,1,108,108,108,108,108,0,1.0,mapped_high
read830,52,1,1,108,108,108,108,108,0,1.0,mapped_high
read831,53,1,1,108,108,108,108,108,0,1.0,mapped_high
read832,54,1,1,108,108,108,108,108,0,1.0,mapped_high
read833,56,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read834,58,1,1,108,108,108,108,108,0,1.0,mapped_high
read835,59,1,1,108,108,108,108,108,0,1.0,mapped_high
read836,60,1,1,108,108,108,108,108,0,1.0,mapped_high
read837,61,1,1,108,108,108,108,108,0,1.0,mapped_high
read838,62,1,1,108,108,108,108,108,0,1.0,mapped_high
read839,63,1,1,108,108,108,108,108,0,1.0,mapped_high
read840,64,1,1,108,108,108,108,108,0,1.0,mapped_high
read841,65,1,1,108,108,108,108,108,0,1.0,mapped_high
read842,66,1,1,108,108,108,108,108,0,1.0,mapped_high
read843,67,1,1,108,108,108,108,108,0,1.0,mapped_high
read844,68,1,1,108,108,108,108,108,0,1.0,mapped_high
read845,70,1,1,108,108,108,108,108,0,1.0,mapped_high
read846,71,1,1,108,108,108,108,108,0,1.0,mapped_high
read847,72,1,1,108,108,108,108,108,0,1.0,mapped_high
read848,73,1,1,108,108,108,108,108,0,1.0,mapped_high
read849,74,1,1,108,108,108,108,108,0,1.0,mapped_high
read850,75,1,1,108,108,108,108,108,0,1.0,mapped_high
read851,77,1,1,108,108,108,108,108,0,1.0,mapped_high
read852,78,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read853,80,1,1,108,108,108,108,108,0,1.0,mapped_high
read854,81,1,1,108,108,108,108,108,2,0.9814814814814815,mapped_high
read855,83,1,1,108,108,108,108,108,0,1.0,mapped_high
read856,84,1,1,108,108,108,108,108,0,1.0,mapped_high
read857,85,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read858,86,1,1,108,108,108,108,108,0,1.0,mapped_high
read859,87,1,1,108,108,108,108,108,0,1.0,mapped_high
read860,88,1,1,108,108,108,108,108,0,1.0,mapped_high
read861,90,1,1,108,108,108,108,108,0,1.0,mapped_high
read862,91,1,1,108,108,108,108,108,0,1.0,mapped_high
read863,92,1,1,108,108,108,108,108,0,1.0,mapped_high
read864,93,1,1,108,108,108,108,108,0,1.0,mapped_high
read865,95,1,1,108,108,108,108,108,0,1.0,mapped_high
read866,96,1,1,108,108,108,108,108,0,1.0,mapped_high
read867,99,1,1,108,108,108,108,108,0,1.0,mapped_high
read868,100,1,1,108,108,108,108,108,0,1.0,mapped_high
read869,101,1,1,108,108,108,108,108,0,1.0,mapped_high
read870,102,1,1,108,108,108,108,108,0,1.0,mapped_high
read871,104,1,1,108,108,108,108,108,0,1.0,mapped_high
read872,105,1,1,108,108,108,108,108,0,1.0,mapped_high
read873,106,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read874,107,1,1,108,108,108,108,108,0,1.0,mapped_high
read875,108,1,1,108,108,108,108,108,0,1.0,mapped_high
read876,111,1,1,108,108,108,108,108,0,1.0,mapped_high
read877,112,1,1,108,108,108,108,108,0,1.0,mapped_high
read878,113,1,1,108,108,108,108,108,0,1.0,mapped_high
read879,114,1,1,108,108,108,108,108,0,1.0,mapped_high
read880,116,1,1,108,108,108,108,108,0,1.0,mapped_high
read881,118,1,1,108,108,108,108,108,0,1.0,mapped_high
read882,120,1,1,108,108,108,108,108,0,1.0,mapped_high
read883,121,1,1,108,108,108,108,108,0,1.0,mapped_high
read884,122,1,1,108,108,108,108,108,0,1.0,mapped_high
read885,124,1,1,108,108,108,108,108,0,1.0,mapped_high
read886,126,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read887,128,1,1,108,108,108,108,108,0,1.0,mapped_high
read888,129,1,1,108,108,108,108,108,0,1.0,mapped_high
read889,130,1,1,108,108,108,108,108,0,1.0,mapped_high
read890,132,1,1,108,108,108,108,108,0,1.0,mapped_high
read891,134,1,1,108,108,108,108,108,0,1.0,mapped_high
read892,135,1,1,108,108,108,108,108,0,1.0,mapped_high
read893,137,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read894,138,1,1,108,108,108,108,108,0,1.0,mapped_high
read895,139,1,1,108,108,108,108,108,0,1.0,mapped_high
read896,140,1,1,108,108,108,108,108,0,1.0,mapped_high
read897,141,1,1,108,108,108,108,108,0,1.0,mapped_high
read898,142,1,1,108,108,108,108,108,0,1.0,mapped_high
read899,146,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read900,147,1,1,108,108,108,108,108,0,1.0,mapped_high
read901,148,1,1,108,108,108,108,108,0,1.0,mapped_high
read902,149,1,1,108,108,108,108,108,0,1.0,mapped_high
read903,150,1,1,108,108,108,108,108,0,1.0,mapped_high
read904,155,1,1,108,108,108,108,108,0,1.0,mapped_high
read905,156,1,1,108,108,108,108,108,0,1.0,mapped_high
read906,157,1,1,108,108,108,108,108,0,1.0,mapped_high
read907,158,1,1,108,108,108,108,108,0,1.0,mapped_high
read908,159,1,1,108,108,108,108,108,0,1.0,mapped_high
read909,160,1,1,108,108,108,108,108,0,1.0,mapped_high
read910,162,1,1,108,108,108,108,108,0,1.0,mapped_high
read911,163,1,1,108,108,108,108,108,0,1.0,mapped_high
read912,164,1,1,108,108,108,108,108,0,1.0,mapped_high
read913,166,1,1,108,108,108,108,108,0,1.0,mapped_high
read914,168,1,1,108,108,108,108,108,0,1.0,mapped_high
read915,169,1,1,108,108,107,107,107,2,0.9814814814814815,mapped_high
read916,170,1,1,108,108,108,108,108,0,1.0,mapped_high
read917,171,1,1,108,108,108,108,108,0,1.0,mapped_high
read918,172,1,1,108,108,108,108,108,0,1.0,mapped_high
read919,173,1,1,108,108,108,108,108,0,1.0,mapped_high
read920,174,1,1,108,108,108,108,108,0,1.0,mapped_high
read921,175,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read922,176,1,1,108,108,106,106,106,3,0.9722222222222222,mapped_high
read923,178,1,1,108,108,108,108,108,0,1.0,mapped_high
read924,179,1,1,108,108,108,108,108,0,1.0,mapped_high
read925,180,1,1,108,108,108,108,108,0,1.0,mapped_high
read926,182,1,1,108,108,108,108,108,0,1.0,mapped_high
read927,183,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read928,184,1,1,108,108,108,108,108,0,1.0,mapped_high
read929,186,1,1,108,108,108,108,108,0,1.0,mapped_high
read930,187,1,1,108,108,108,108,108,0,1.0,mapped_high
read931,188,1,1,108,108,108,108,108,0,1.0,mapped_high
read932,190,1,1,108,108,108,108,108,0,1.0,mapped_high
read933,191,1,1,108,108,108,108,108,0,1.0,mapped_high
read934,193,1,1,108,108,108,108,108,0,1.0,mapped_high
read935,194,1,1,108,108,108,108,108,0,1.0,mapped_high
read936,195,1,1,108,108,108,108,108,0,1.0,mapped_high
read937,196,1,1,108,108,108,108,108,0,1.0,mapped_high
read938,197,1,1,108,108,108,108,108,0,1.0,mapped_high
read939,199,1,1,108,108,108,108,108,0,1.0,mapped_high
read940,200,1,1,108,108,108,108,108,0,1.0,mapped_high
read941,202,1,1,108,108,108,108,108,0,1.0,mapped_high
read942,203,1,1,108,108,108,108,108,0,1.0,mapped_high
read943,204,1,1,108,108,108,108,108,0,1.0,mapped_high
read944,205,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read945,206,1,1,108,108,108,108,108,0,1.0,mapped_high
read946,208,1,1,108,108,108,108,108,0,1.0,mapped_high
read947,209,1,1,108,108,108,108,108,0,1.0,mapped_high
read601,364,1,1,108,108,108,108,108,0,1.0,mapped_high
read602,365,1,1,108,108,108,108,108,0,1.0,mapped_high
read603,366,1,1,108,108,108,108,108,0,1.0,mapped_high
read604,367,1,1,108,108,108,108,108,0,1.0,mapped_high
read605,368,1,1,108,108,108,108,108,0,1.0,mapped_high
read606,369,1,1,108,108,108,108,108,0,1.0,mapped_high
read607,370,1,1,108,108,108,108,108,0,1.0,mapped_high
read608,371,1,1,108,108,108,108,108,0,1.0,mapped_high
read609,372,1,1,108,108,108,108,108,0,1.0,mapped_high
read610,373,1,1,108,108,108,108,108,0,1.0,mapped_high
read611,374,1,1,108,108,108,108,108,0,1.0,mapped_high
read612,378,1,1,108,108,108,108,108,0,1.0,mapped_high
read613,379,1,1,108,108,108,108,108,0,1.0,mapped_high
read614,381,1,1,108,108,108,108,108,0,1.0,mapped_high
read615,382,1,1,108,108,108,108,108,0,1.0,mapped_high
read616,383,1,1,108,108,108,108,108,0,1.0,mapped_high
read617,384,1,1,108,108,108,108,108,0,1.0,mapped_high
read618,385,1,1,108,108,108,108,108,0,1.0,mapped_high
read619,386,1,1,108,108,108,108,108,0,1.0,mapped_high
read620,387,1,1,108,108,108,108,108,0,1.0,mapped_high
read621,388,1,1,108,108,108,108,108,0,1.0,mapped_high
read622,389,1,1,108,108,108,108,108,0,1.0,mapped_high
read623,390,1,1,108,108,108,108,108,0,1.0,mapped_high
read624,392,1,1,108,108,108,108,108,0,1.0,mapped_high
read625,393,1,1,108,108,108,108,108,0,1.0,mapped_high
read626,394,1,1,108,108,108,108,108,0,1.0,mapped_high
read627,395,1,1,108,108,108,108,108,0,1.0,mapped_high
read628,396,1,1,108,108,108,108,108,0,1.0,mapped_high
read629,397,1,1,108,108,108,108,108,0,1.0,mapped_high
read630,398,1,1,108,108,105,105,105,4,0.962962962962963,mapped_high
read631,399,1,1,108,108,108,108,108,0,1.0,mapped_high
read632,400,1,1,108,108,108,108,108,0,1.0,mapped_high
read633,403,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read634,404,1,1,108,108,108,108,108,0,1.0,mapped_high
read635,405,1,1,108,108,108,108,108,0,1.0,mapped_high
read636,406,1,1,108,108,108,108,108,0,1.0,mapped_high
read637,407,1,1,108,108,108,108,108,0,1.0,mapped_high
read638,408,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read639,409,1,1,108,108,108,108,108,0,1.0,mapped_high
read640,410,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read641,411,1,1,108,108,108,108,108,0,1.0,mapped_high
read642,412,1,1,108,108,108,108,108,0,1.0,mapped_high
read643,414,1,1,108,108,108,108,108,0,1.0,mapped_high
read644,415,1,1,108,108,108,108,108,0,1.0,mapped_high
read645,416,1,1,108,108,108,108,108,0,1.0,mapped_high
read646,417,1,1,108,108,104,104,104,4,0.962962962962963,mapped_high
read647,418,1,1,108,108,108,108,108,0,1.0,mapped_high
read648,419,1,1,108,108,108,108,108,0,1.0,mapped_high
read649,420,1,1,108,108,108,108,108,0,1.0,mapped_high
read650,421,1,1,108,108,108,108,108,0,1.0,mapped_high
read651,422,1,1,108,108,108,108,108,0,1.0,mapped_high
read652,423,1,1,108,108,108,108,108,0,1.0,mapped_high
read653,424,1,1,108,108,108,108,108,0,1.0,mapped_high
read654,425,1,1,108,108,108,108,108,0,1.0,mapped_high
read655,426,1,1,108,108,108,108,108,0,1.0,mapped_high
read656,427,1,1,108,108,108,108,108,0,1.0,mapped_high
read657,428,1,1,108,108,108,108,108,0,1.0,mapped_high
read658,429,1,1,108,108,108,108,108,0,1.0,mapped_high
read659,430,1,1,108,108,108,108,108,0,1.0,mapped_high
read660,431,1,1,108,108,108,108,108,0,1.0,mapped_high
read661,432,1,1,108,108,108,108,108,0,1.0,mapped_high
read662,433,1,1,108,108,108,108,108,0,1.0,mapped_high
read663,434,1,1,108,108,108,108,108,0,1.0,mapped_high
read664,436,1,1,108,108,108,108,108,0,1.0,mapped_high
read665,437,1,1,108,108,108,108,108,0,1.0,mapped_high
read666,438,1,1,108,108,108,108,108,0,1.0,mapped_high
read667,439,1,1,108,108,108,108,108,0,1.0,mapped_high
read668,440,1,1,108,108,108,108,108,0,1.0,mapped_high
read669,441,1,1,108,108,108,108,108,0,1.0,mapped_high
read670,442,1,1,108,108,108,108,108,0,1.0,mapped_high
read671,443,1,1,108,108,108,108,108,0,1.0,mapped_high
read672,444,1,1,108,108,108,108,108,0,1.0,mapped_high
read673,445,1,1,108,108,108,108,108,0,1.0,mapped_high
read674,446,1,1,108,108,108,108,108,0,1.0,mapped_high
read675,447,1,1,108,108,108,108,108,0,1.0,mapped_high
read676,448,1,1,108,108,108,108,108,0,1.0,mapped_high
read677,449,1,1,108,108,108,108,108,0,1.0,mapped_high
read678,450,1,1,108,108,108,108,108,0,1.0,mapped_high
read679,451,1,1,108,108,107,107,107,2,0.9814814814814815,mapped_high
read680,452,1,1,108,108,108,108,108,0,1.0,mapped_high
read681,453,1,1,108,108,108,108,108,0,1.0,mapped_high
read682,454,1,1,108,108,108,108,108,0,1.0,mapped_high
read683,455,1,1,108,108,108,108,108,0,1.0,mapped_high
read684,456,1,1,108,108,108,108,108,0,1.0,mapped_high
read685,458,1,1,108,108,108,108,108,0,1.0,mapped_high
read686,459,1,1,108,108,108,108,108,0,1.0,mapped_high
read687,460,1,1,108,108,108,108,108,0,1.0,mapped_high
read688,461,1,1,108,108,108,108,108,0,1.0,mapped_high
read689,462,1,1,108,108,108,108,108,0,1.0,mapped_high
read690,463,1,1,108,108,108,108,108,0,1.0,mapped_high
read691,464,1,1,108,108,108,108,108,0,1.0,mapped_high
read692,465,1,1,108,108,108,108,108,0,1.0,mapped_high
read693,1000,1,1,108,108,108,108,108,0,1.0,mapped_high
read694,1,1,1,108,108,108,108,108,0,1.0,mapped_high
read695,2,1,1,108,108,98,98,98,10,0.9074074074074074,mapped_high
read696,9,1,1,108,108,108,108,108,0,1.0,mapped_high
read697,14,1,1,108,108,108,108,108,0,1.0,mapped_high
read698,17,1,1,108,108,108,108,108,0,1.0,mapped_high
read699,18,1,1,108,108,108,108,108,0,1.0,mapped_high
read700,19,1,1,108,108,108,108,108,0,1.0,mapped_high
read701,23,1,1,108,108,108,108,108,0,1.0,mapped_high
read702,25,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read703,27,1,1,108,108,108,108,108,0,1.0,mapped_high
read704,39,1,1,108,108,108,108,108,0,1.0,mapped_high
read705,41,1,1,108,108,108,108,108,0,1.0,mapped_high
read706,45,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read707,48,1,1,108,108,108,108,108,0,1.0,mapped_high
read708,49,1,1,108,108,108,108,108,0,1.0,mapped_high
read709,55,1,1,108,108,108,108,108,0,1.0,mapped_high
read710,69,1,1,108,108,108,108,108,0,1.0,mapped_high
read711,76,1,1,108,108,108,108,108,0,1.0,mapped_high
read712,79,1,1,108,108,103,103,103,5,0.9537037037037037,mapped_high
read713,82,1,1,108,108,108,108,108,0,1.0,mapped_high
read714,89,1,1,108,108,108,108,108,0,1.0,mapped_high
read715,94,1,1,108,108,108,108,108,0,1.0,mapped_high
read716,97,1,1,108,108,108,108,108,0,1.0,mapped_high
read717,98,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read718,103,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read719,109,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read720,110,1,1,108,108,108,108,108,0,1.0,mapped_high
read721,115,1,1,108,108,108,108,108,0,1.0,mapped_high
read722,117,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read723,119,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read724,123,1,1,108,108,108,108,108,0,1.0,mapped_high
read725,125,1,1,108,108,108,108,108,0,1.0,mapped_high
read726,127,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read727,131,1,1,108,108,108,108,108,0,1.0,mapped_high
read728,133,1,1,108,108,108,108,108,0,1.0,mapped_high
read729,136,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read730,143,1,1,108,108,108,108,108,0,1.0,mapped_high
read731,144,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read732,145,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read733,152,1,1,108,108,108,108,108,0,1.0,mapped_high
read734,154,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read735,161,1,1,108,108,108,108,108,0,1.0,mapped_high
read736,167,1,1,108,108,108,108,108,0,1.0,mapped_high
read737,177,1,1,108,108,108,108,108,0,1.0,mapped_high
read738,181,1,1,108,108,108,108,108,0,1.0,mapped_high
read739,185,1,1,108,108,108,108,108,0,1.0,mapped_high
read740,189,1,1,108,108,108,108,108,0,1.0,mapped_high
read741,192,1,1,108,108,108,108,108,0,1.0,mapped_high
read742,198,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read743,230,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read744,292,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read745,305,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read746,309,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read747,312,1,1,108,108,108,108,108,0,1.0,mapped_high
read748,319,1,1,108,108,108,108,108,0,1.0,mapped_high
read749,361,1,1,108,108,103,103,103,5,0.9537037037037037,mapped_high
read750,376,1,1,108,108,97,97,97,11,0.8981481481481481,mapped_high
read751,391,1,1,108,108,108,108,108,0,1.0,mapped_high
read752,401,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read753,402,1,1,108,108,108,108,108,0,1.0,mapped_high
read754,413,1,1,108,108,101,101,101,7,0.9351851851851852,mapped_high
read755,457,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read756,467,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read757,471,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read758,477,1,1,108,108,104,104,104,4,0.962962962962963,mapped_high
read759,483,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read760,486,1,1,108,108,108,108,108,0,1.0,mapped_high
read761,488,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read762,489,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read763,491,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read764,496,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read765,499,1,1,108,108,108,108,108,0,1.0,mapped_high
read766,500,1,1,108,108,108,108,108,0,1.0,mapped_high
read767,502,1,1,108,108,104,104,104,4,0.962962962962963,mapped_high
read768,594,1,1,108,108,108,108,108,0,1.0,mapped_high
read769,644,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read770,677,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read771,681,1,1,108,108,102,102,102,6,0.9444444444444444,mapped_high
read772,704,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read773,711,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read774,737,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read775,754,1,1,108,108,108,108,108,0,1.0,mapped_high
read776,780,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read777,796,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read778,801,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read779,806,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read780,819,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read781,825,1,1,108,108,108,108,108,0,1.0,mapped_high
read782,828,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read783,831,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read784,844,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read785,846,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read786,878,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read787,913,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read788,923,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read789,935,1,1,108,108,106,106,106,2,0.9814814814814815,mapped_high
read790,938,1,1,108,108,108,108,108,0,1.0,mapped_high
read791,941,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read792,959,1,1,108,108,107,107,107,1,0.9907407407407407,mapped_high
read793,972,1,1,108,108,105,105,105,3,0.9722222222222222,mapped_high
read794,979,1,1,108,108,104,104,104,4,0.962962962962963,mapped_high
read795,3,1,1,108,108,108,108,108,0,1.0,mapped_high
read796,4,1,1,108,108,108,108,108,0,1.0,mapped_high
read797,5,1,1,108,108,108,108,108,0,1.0,mapped_high
read798,6,1,1,108,108,108,108,108,0,1.0,mapped_high
read799,7,1,1,108,108,108,108,108,0,1.0,mapped_high
read800,8,1,1,108,108,108,108,108,0,1.0,mapped_high
